ID,Honey,Bee,Bee Debris Solid,Bee Debris Liquid,Propolis in Solvant,Iaise Hive 1,Ralph's Hand,Beeswax ,Outside Hive,Inside Hive,Scrapper,Propolis no solvent ,Analysis Type,Location
k__Bacteria|p__Firmicutes|c__Clostridia,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Finegoldia,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Finegoldia|s__Finegoldia_magna,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Finegoldia|s__Finegoldia_magna|t__Finegoldia_magna_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria,90.74512,88.26819,38.47975,78.85869,0,0,0,0,0,89.24944,0,91.90914,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria,17.60742,54.32479,0.36845,1.94222,0,0,0,0,0,62.00031,0,55.46536,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales,16.00432,0.2281,0.36845,1.94222,0,0,0,0,0,0.78619,0,1.22149,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae,16.00432,0.2281,0.36845,1.94222,0,0,0,0,0,0.78619,0,1.22149,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Asticcacaulis,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Asticcacaulis|s__Asticcacaulis_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas,12.7812,0,0.36845,1.41575,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_diminuta,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_diminuta|t__Brevundimonas_diminuta_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_unclassified,12.7812,0,0.36845,1.41575,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter,3.22312,0.2281,0,0.52647,0,0,0,0,0,0.78619,0,1.22149,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter|s__Caulobacter_unclassified,3.22312,0,0,0.52647,0,0,0,0,0,0,0,1.22149,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter|s__Caulobacter_vibrioides,0,0.2281,0,0,0,0,0,0,0,0.78619,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter|s__Caulobacter_vibrioides|t__Caulobacter_vibrioides_unclassified,0,0.2281,0,0,0,0,0,0,0,0.78619,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales,0,0.70518,0,0,0,0,0,0,0,2.46352,0,0.07413,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae,0,0,0,0,0,0,0,0,0,2.46352,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae|g__Bartonella,0,0,0,0,0,0,0,0,0,2.46352,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae|g__Bartonella|s__Bartonella_unclassified,0,0,0,0,0,0,0,0,0,2.46352,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_sp_DFCI_1,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_sp_DFCI_1|t__GCF_000465325,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Hyphomicrobiaceae_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae,0,0.70518,0,0,0,0,0,0,0,0,0,0.07413,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Mesorhizobium,0,0.70518,0,0,0,0,0,0,0,0,0,0.07413,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_unclassified,0,0.70518,0,0,0,0,0,0,0,0,0,0.07413,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales,0.98624,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae,0.98624,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Roseomonas,0.98624,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Roseomonas|s__Roseomonas_unclassified,0.98624,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia_felis,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia_felis|t__GCF_000012145,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia_parkeri,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia_parkeri|t__GCF_000284195,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales,0.61686,53.39151,0,0,0,0,0,0,0,58.75061,0,54.16974,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae,0.61686,53.39151,0,0,0,0,0,0,0,58.75061,0,54.16974,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium,0,0,0,0,0,0,0,0,0,0.4188,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium|s__Sphingobium_unclassified,0,0,0,0,0,0,0,0,0,0.4188,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas,0,53.39151,0,0,0,0,0,0,0,58.33181,0,54.16974,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_sp_S17,0,53.39151,0,0,0,0,0,0,0,58.33181,0,54.16974,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_sp_S17|t__GCF_000211795,0,53.39151,0,0,0,0,0,0,0,58.33181,0,54.16974,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis,0.61686,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis_unclassified,0.61686,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria,14.66014,9.41031,0.44492,3.5017,0,0,0,0,0,7.23597,0,13.98456,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales,14.66014,9.41031,0.44492,3.5017,0,0,0,0,0,7.10942,0,13.98456,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae,0,0,0,0.41928,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella,0,0,0,0.41928,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella|s__Bordetella_unclassified,0,0,0,0.41928,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Thiomonas,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Thiomonas|s__Thiomonas_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae,2.70784,9.41031,0.15465,1.83409,0,0,0,0,0,6.30358,0,13.65331,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax,0,1.58062,0,0,0,0,0,0,0,2.3578,0,11.67402,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_ebreus,0,1.58062,0,0,0,0,0,0,0,2.3578,0,11.67402,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_ebreus|t__GCF_000022305,0,1.58062,0,0,0,0,0,0,0,2.3578,0,11.67402,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Alicycliphilus,0,0,0,0,0,0,0,0,0,2.60709,0,1.25796,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Alicycliphilus|s__Alicycliphilus_unclassified,0,0,0,0,0,0,0,0,0,2.60709,0,1.25796,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas,0,0,0,0,0,0,0,0,0,0.35853,0,0.72132,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_unclassified,0,0,0,0,0,0,0,0,0,0.35853,0,0.72132,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Limnohabitans,0,1.26749,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Limnohabitans|s__Limnohabitans_unclassified,0,1.26749,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Polaromonas,0,1.37223,0.05065,0.1618,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Polaromonas|s__Polaromonas_unclassified,0,1.37223,0.05065,0.1618,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax,2.70784,1.99503,0.104,1.67229,0,0,0,0,0,0.98017,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_unclassified,2.70784,1.99503,0.104,1.67229,0,0,0,0,0,0.98017,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Verminephrobacter,0,3.19493,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Verminephrobacter|s__Verminephrobacter_unclassified,0,3.19493,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae,11.9523,0,0.29027,1.24832,0,0,0,0,0,0.80583,0,0.33125,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Janthinobacterium,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Janthinobacterium|s__Janthinobacterium_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia,11.9523,0,0.29027,1.24832,0,0,0,0,0,0.80583,0,0.33125,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia_unclassified,11.9523,0,0.29027,1.24832,0,0,0,0,0,0.80583,0,0.33125,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales,0,0,0,0,0,0,0,0,0,0.12655,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae,0,0,0,0,0,0,0,0,0,0.12655,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae|g__Methylophilus,0,0,0,0,0,0,0,0,0,0.12655,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae|g__Methylophilus|s__Methylophilus_methylotrophus,0,0,0,0,0,0,0,0,0,0.08947,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae|g__Methylophilus|s__Methylophilus_methylotrophus|t__GCF_000378225,0,0,0,0,0,0,0,0,0,0.08947,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae|g__Methylophilus|s__Methylophilus_unclassified,0,0,0,0,0,0,0,0,0,0.03709,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria,58.47755,24.53309,37.66637,73.41477,0,0,0,0,0,20.01316,0,22.45922,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales,2.13189,5.87873,34.10907,55.45124,0,0,0,0,0,1.84599,0,1.09338,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,2.13189,5.87873,34.10907,55.45124,0,0,0,0,0,1.84599,0,1.09338,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter,0,3.80894,32.41392,0,0,0,0,0,0,1.06428,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_asburiae,0,0,0.11663,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_asburiae|t__GCF_000224675,0,0,0.11663,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae,0,3.80894,32.29729,0,0,0,0,0,0,1.06428,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae|t__Enterobacter_cloacae_unclassified,0,3.80894,32.29729,0,0,0,0,0,0,1.06428,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Erwinia,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Erwinia|s__Erwinia_tasmaniensis,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Erwinia|s__Erwinia_tasmaniensis|t__GCF_000026185,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia,2.13189,2.06979,1.32045,55.45124,0,0,0,0,0,0.78171,0,0.78635,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli,0,0,0,43.52519,0,0,0,0,0,0.49664,0,0,Metaphlan2_Analysis,CROWN HEIGHTS - LANGSTROTH
